Todd,Rodriguez,trodriguezps@vk.com,Male,jcb,$2.03,FALSE,TRUE,Tower
Clarence,Schmidt,cschmidtpt@seesaa.net,Male,jcb,$5.79,TRUE,FALSE,Vilque Chico
Helen,Davis,,Female,jcb,$1.80,FALSE,,Zhangcun
Janice,,jdaypz@xinhuanet.com,Female,,$1.41,FALSE,FALSE,Nkayi
Theresa,Reed,treedq0@opera.com,,instapayment,$7.53,TRUE,FALSE,Aimin
Keith,,kbakerq1@geocities.jp,Male,,$8.66,TRUE,TRUE,Tewulike
Lisa,Pierce,lpierceqa@nydailynews.com,Female,bankcard,$0.90,FALSE,TRUE,Modakeke
Christopher,Hughes,,Male,china-unionpay,$0.96,FALSE,,Fosses
Lawrence,Gordon,lgordonqh@wufoo.com,Male,jcb,$6.18,FALSE,TRUE,Kangping
Jennifer,Fernandez,jfernandezr4@pinterest.com,Female,switch,$8.26,TRUE,TRUE,Quinipot
Stephen,Bennett,sbennettrb@geocities.jp,Male,visa-electron,$1.47,TRUE,FALSE,Frankfurt am Main
Larry,Kim,lkimrc@go.com,Male,bankcard,$1.13,FALSE,FALSE,Bojonggenteng
,Stewart,jstewartrg@engadget.com,Female,jcb,,FALSE,TRUE,
Rose,,rfergusonrh@wisc.edu,Female,,$4.16,FALSE,FALSE,Doghs
Benjamin,Little,,Male,jcb,$7.35,TRUE,,Puerto Aisén
Brenda,Gardner,bgardnerrk@google.com,,jcb,$6.16,TRUE,FALSE,Müllendorf
Ronald,Arnold,,Male,americanexpress,$8.51,FALSE,,Capela
Antonio,Miller,amillerrr@aol.com,,maestro,$4.19,FALSE,FALSE,Shihudang
Henry,Schmidt,hschmidt4@vkontakte.ru,Male,instapayment,$9.69,FALSE,TRUE,Lolotique
Kelly,Lopez,klopez8@sphinn.com,,visa-electron,$7.33,FALSE,FALSE,Nanyang
Anna,,awarrenb@yahoo.com,Female,,$9.96,FALSE,TRUE,Besançon
Kimberly,Barnes,kbarnesf@goodreads.com,,jcb,$6.09,FALSE,FALSE,Xiyuan
Charles,,cgarzak@squarespace.com,Male,,$9.32,FALSE,FALSE,Baghlān
Helen,Kennedy,,Female,jcb,$7.10,FALSE,,Baunu-Timbangan
Jason,Gordon,jgordonr@cbsnews.com,Male,visa-electron,$2.57,FALSE,TRUE,Marne-la-Vallée
Mary,,mmurray11@lulu.com,Female,,$5.72,FALSE,FALSE,København
Anna,Schmidt,,Female,visa,$9.59,TRUE,,Sadar Bazar
Christine,Oliver,coliver1c@desdev.cn,Female,jcb,$3.11,FALSE,FALSE,Niort
Willie,Andrews,wandrews1m@geocities.jp,Male,jcb,$9.78,FALSE,FALSE,Gangkou
Jeffrey,Meyer,jmeyer1t@flavors.me,Male,jcb,$9.24,FALSE,FALSE,Sicaya
Alan,,acruz1y@ucoz.ru,Male,,$0.33,FALSE,FALSE,Bafatá
Joseph,Howard,,Male,jcb,$8.97,FALSE,,Guojiazhuang
Jessica,Bell,jbell23@arizona.edu,Female,americanexpress,$9.25,FALSE,TRUE,Xuân Trường
Shirley,Ortiz,sortiz26@canalblog.com,Female,visa-electron,$3.77,FALSE,FALSE,Altkirch
Sharon,Williams,swilliams29@wp.com,Female,jcb,$4.51,FALSE,TRUE,Löddeköpinge
Douglas,Mitchell,dmitchell2b@archive.org,Male,jcb,$9.15,FALSE,TRUE,Ndwedwe
Rose,,rrussell2d@shinystat.com,Female,,$8.43,TRUE,FALSE,El Arenal
Anna,Lee,,Female,instapayment,$3.24,TRUE,,Real
Timothy,Thompson,tthompson2o@hud.gov,Male,mastercard,$1.67,TRUE,TRUE,Oleksandrivka
Diana,,dcarr2w@ebay.co.uk,Female,,$0.94,TRUE,TRUE,Pak Kret
Ronald,Carr,rcarr2y@deviantart.com,,jcb,$9.98,TRUE,FALSE,Loma Bonita
Victor,Marshall,vmarshall34@cargocollective.com,Male,jcb,$5.95,FALSE,FALSE,Zhaxi
Janet,Wagner,jwagner35@epa.gov,,china-unionpay,$7.13,TRUE,TRUE,Tapan
Earl,,ewagner3e@cyberchimps.com,Male,,$4.96,FALSE,FALSE,Daciyao
Bobby,Jacobs,bjacobs3h@mediafire.com,Male,switch,$7.50,TRUE,TRUE,Chengguan
Mildred,Patterson,mpatterson3m@ucsd.edu,,switch,$8.98,FALSE,TRUE,Tatsuno
Melissa,Welch,,Female,mastercard,$7.98,TRUE,,Farasān
Judith,Allen,jallen3v@thetimes.co.uk,,bankcard,$0.77,FALSE,TRUE,Nama
Steve,Ryan,,Male,jcb,$9.69,FALSE,,Ijuí
Pamela,Jacobs,,Female,jcb,$4.89,FALSE,,Vrbas
Gary,,gharrison4d@hexun.com,Male,,$8.58,TRUE,FALSE,Nūsay
Kevin,Sullivan,ksullivan4f@ft.com,,switch,$0.09,FALSE,FALSE,Bentar Girang
Paula,Hunt,,Female,jcb,$0.67,FALSE,,Padre Paraíso
Doris,Williams,dwilliams4k@ning.com,Female,visa,$9.26,FALSE,FALSE,Xiaogang
Bonnie,Cole,bcole4x@un.org,,diners-club-enroute,$0.34,TRUE,FALSE,Maraial
Judy,Marshall,jmarshall50@comcast.net,Female,switch,$1.99,TRUE,FALSE,Caluquembe
Robert,Hunt,rhunt52@cornell.edu,Male,jcb,$3.94,TRUE,FALSE,Montecarlo
Betty,Ellis,bellis58@wsj.com,Female,jcb,$3.08,TRUE,FALSE,Erong
Kathy,,kdunn5h@sphinn.com,Female,,$4.61,FALSE,TRUE,Padilla
Susan,Simpson,ssimpson5k@ebay.com,,jcb,$4.46,TRUE,FALSE,Chimen
Ann,Gomez,,Female,instapayment,$7.87,TRUE,,Cali
Irene,Phillips,iphillips5r@naver.com,Female,diners-club-carte-blanche,$9.56,FALSE,TRUE,Yuhuazhai
Joseph,,jlynch5t@ovh.net,Male,,$7.35,TRUE,TRUE,Lorraine
Michael,,mfoster5v@bloomberg.com,Male,,$1.49,FALSE,FALSE,Shicheng
Jason,Cunningham,,Male,diners-club-international,$8.46,FALSE,,Huangjin
Paul,Robinson,probinson61@stumbleupon.com,,jcb,$7.21,FALSE,TRUE,Novotroitskaya
Jerry,Wright,jwright63@prweb.com,,maestro,$8.30,TRUE,FALSE,Lidköping
Heather,Sanchez,hsanchez64@blogtalkradio.com,Female,jcb,$1.52,TRUE,TRUE,Tost
Evelyn,,ekelley6f@yolasite.com,Female,,$1.16,TRUE,TRUE,Chencai
Samuel,Hamilton,shamilton6j@vk.com,Male,jcb,$4.77,TRUE,TRUE,Pantaibesar
Frances,Allen,fallen6w@geocities.jp,Female,maestro,$1.42,TRUE,TRUE,Osieczany
Tina,Peterson,,Female,maestro,$7.51,TRUE,,Tuanalepe
Kathleen,,ktorres7i@newsvine.com,Female,,$0.21,FALSE,TRUE,Dingle
Jose,Lewis,jlewis7l@webnode.com,,mastercard,$3.92,TRUE,TRUE,Dauriya
Diana,Gonzales,dgonzales7n@xing.com,,diners-club-carte-blanche,$3.06,FALSE,FALSE,Argasari
Jean,Wright,jwright7t@reuters.com,Female,switch,$1.91,FALSE,FALSE,Magisterial
Jeremy,,jcarr7x@shinystat.com,Male,,$9.91,TRUE,FALSE,Campo de la Cruz
Pamela,Johnson,pjohnson80@techcrunch.com,Female,jcb,$2.56,FALSE,TRUE,Aghada
Craig,Riley,criley85@technorati.com,Male,maestro,$2.57,TRUE,TRUE,Malvas
Arthur,Nguyen,anguyen8o@angelfire.com,Male,jcb,$2.21,FALSE,TRUE,Zhongnan
Kathy,,kford8p@pen.io,Female,,$7.08,TRUE,TRUE,Aija
Carlos,Arnold,carnold8s@thetimes.co.uk,Male,mastercard,$9.04,FALSE,FALSE,Hebu
Patrick,Woods,pwoods93@foxnews.com,,jcb,$4.67,TRUE,FALSE,Ash Sharyah
Wanda,Garza,wgarza95@wordpress.com,,jcb,$6.37,FALSE,FALSE,Shanhaiguan
Marilyn,Henry,mhenry9b@google.pl,Female,maestro,$9.91,FALSE,TRUE,Perpignan
,Hernandez,ahernandez9d@dailymotion.com,Female,diners-club-enroute,,TRUE,TRUE,
Howard,Carroll,hcarroll9g@issuu.com,Male,visa-electron,$2.65,FALSE,FALSE,Jibu
Lois,Fisher,lfisher9h@marketwatch.com,Female,jcb,$4.21,FALSE,TRUE,Konggar
Brian,,blewis9l@sfgate.com,Male,,$2.21,TRUE,TRUE,Furudate
Janice,Morris,jmorris9w@bloglovin.com,,jcb,$3.34,FALSE,TRUE,Krajan Kulon
Christine,Gordon,cgordon9y@nhs.uk,,jcb,$3.00,TRUE,FALSE,Liaonan
Frances,Watson,fwatsona0@zdnet.com,,visa,$8.12,FALSE,FALSE,Aya
,Williams,cwilliamsa4@etsy.com,Male,solo,,TRUE,TRUE,
,Warren,kwarrena5@toplist.cz,Male,diners-club-carte-blanche,,TRUE,FALSE,
Barbara,,brossa7@youku.com,Female,,$0.27,TRUE,TRUE,Rio Negrinho
Kimberly,Morrison,kmorrisona9@comcast.net,,jcb,$1.81,TRUE,TRUE,Czechowice-Dziedzice
Lillian,Oliver,,Female,visa,$6.39,FALSE,,Ernestinovo
Wanda,Wilson,wwilsonan@google.es,,mastercard,$2.95,TRUE,FALSE,Chuangwang
Brandon,,bwelchau@yandex.ru,Male,,$5.89,TRUE,FALSE,Tiwi
Gary,Hawkins,,Male,switch,$0.68,FALSE,,São João de Caparica
Jeremy,,jboydbf@facebook.com,Male,,$8.77,TRUE,TRUE,Mirsk
Christopher,,cfoxbu@china.com.cn,Male,,$8.20,FALSE,TRUE,Saint-Ouen
,Turner,aturnerbx@discuz.net,Female,switch,,TRUE,FALSE,
Eric,Armstrong,,Male,switch,$0.70,TRUE,,Bulupayung
,Cole,kcolec0@deviantart.com,Female,jcb,,FALSE,TRUE,
Gary,Willis,gwillisc3@go.com,Male,jcb,$3.60,TRUE,TRUE,Congas
Todd,Cooper,,Male,jcb,$1.69,FALSE,,Sam Roi Yot
Donald,Hawkins,dhawkinsca@state.tx.us,,china-unionpay,$4.35,TRUE,FALSE,Krmelín
William,Reid,wreidcd@nbcnews.com,Male,jcb,$1.63,FALSE,TRUE,Saratamata
Aaron,Freeman,afreemance@webmd.com,,americanexpress,$10.00,TRUE,TRUE,Ormstown
Dorothy,Webb,,Female,switch,$0.44,FALSE,,Venustiano Carranza
Ruth,,rthomascn@wiley.com,Female,,$0.99,FALSE,FALSE,Salam
Lori,Rice,lricecw@ted.com,Female,diners-club-us-ca,$2.50,FALSE,FALSE,Pancas
,Fox,sfoxdh@miibeian.gov.cn,Female,jcb,,TRUE,FALSE,
Patrick,Fernandez,pfernandezds@goodreads.com,,bankcard,$1.69,FALSE,TRUE,Pedome
Alice,Thompson,athompsondv@networkadvertising.org,,mastercard,$8.22,FALSE,TRUE,Maţāy
Louis,,lgilbertdw@wp.com,Male,,$9.24,TRUE,TRUE,Căuşeni
Nicholas,Gonzalez,ngonzalezdx@mayoclinic.com,Male,mastercard,$1.96,FALSE,TRUE,Arroyito
Jessica,Nguyen,jnguyene0@reverbnation.com,,jcb,$6.19,TRUE,FALSE,Kujung
,Hudson,chudsone3@bravesites.com,Male,mastercard,,FALSE,TRUE,
Teresa,Grant,tgrante6@artisteer.com,Female,jcb,$1.19,FALSE,TRUE,Mungging
Michelle,,mharveyeg@booking.com,Female,,$9.46,FALSE,FALSE,Lidečko
Kathy,Gomez,kgomezej@china.com.cn,Female,china-unionpay,$9.81,FALSE,FALSE,Belogorsk
Diane,Freeman,dfreemanem@phoca.cz,Female,mastercard,$8.20,FALSE,FALSE,Makata
Pamela,Lane,planeeo@sitemeter.com,Female,solo,$6.05,FALSE,FALSE,Svenljunga
Daniel,Kelly,dkellyes@example.com,,mastercard,$2.56,FALSE,FALSE,Portland
Nicholas,Ford,nfordez@technorati.com,Male,jcb,$3.11,TRUE,FALSE,Cruzeiro
,Hughes,thughesf2@ask.com,Male,switch,,FALSE,FALSE,
Louise,Spencer,lspencerf4@nymag.com,Female,switch,$1.61,TRUE,FALSE,Si Narong
Mark,Fisher,mfisherf5@domainmarket.com,Male,switch,$5.00,TRUE,TRUE,Meishan
Thomas,Cunningham,tcunninghamf9@bloglovin.com,,americanexpress,$1.54,TRUE,FALSE,Asino
Billy,,bcarpenterfa@wikimedia.org,Male,,$0.75,TRUE,TRUE,La Escondida
Rose,Burke,,Female,maestro,$4.19,FALSE,,Ribeiro
David,Bennett,,Male,diners-club-carte-blanche,$4.16,TRUE,,Syevyerodonets’k
Janice,,jyoungfl@berkeley.edu,Female,,$8.16,FALSE,FALSE,Chongxian
Aaron,Gardner,agardnerft@imgur.com,,diners-club-enroute,$6.47,TRUE,FALSE,Přimda
Ashley,,aparkerfv@sogou.com,Female,,$3.43,FALSE,FALSE,Changning
Jane,,jcarpenterfx@baidu.com,Female,,$9.64,FALSE,FALSE,Alto del Espino
Lawrence,Clark,lclarkgn@howstuffworks.com,,visa-electron,$1.48,TRUE,FALSE,Xiawuqi
Michael,Williams,mwilliamsgt@mit.edu,Male,diners-club-enroute,$2.32,FALSE,FALSE,Huaihe
,Henry,phenrygu@wired.com,Male,mastercard,,TRUE,FALSE,
Lois,Lane,,Female,jcb,$6.60,FALSE,,Zhizhong
Clarence,Howard,chowardh0@tamu.edu,,maestro,$2.65,TRUE,TRUE,Petrijevci
Robin,,randersonh4@globo.com,Female,,$6.69,FALSE,TRUE,Chengnan
Clarence,Howard,chowardh5@discovery.com,Male,laser,$8.78,TRUE,TRUE,Wanju
Sean,Knight,,Male,china-unionpay,$8.50,TRUE,,Guanban
Barbara,Fields,bfieldshe@vistaprint.com,Female,jcb,$7.59,TRUE,TRUE,Bačka Topola
Jane,Arnold,,Female,jcb,$1.73,TRUE,,Polepy
Debra,West,dwesthr@house.gov,,visa,$2.47,TRUE,TRUE,Bi’r al ‘Abd
Lawrence,Castillo,lcastilloht@gravatar.com,,jcb,$8.31,TRUE,TRUE,Zhengji
,Russell,jrussellhu@rediff.com,Male,bankcard,,TRUE,FALSE,
Harold,Scott,hscotthy@a8.net,Male,bankcard,$2.69,TRUE,TRUE,Shuiyuan
Carlos,Williamson,cwilliamsoni1@state.tx.us,,maestro,$4.91,FALSE,TRUE,Lengji
Teresa,,tchavezi4@i2i.jp,Female,,$5.96,TRUE,FALSE,Rotterdam
Jacqueline,,jgardneric@bravesites.com,Female,,$4.86,TRUE,FALSE,Tiên Phước
Barbara,Kelley,bkelleyik@youku.com,Female,jcb,$2.34,FALSE,TRUE,Korsze
Joan,,jwarreniy@latimes.com,Female,,$8.96,TRUE,TRUE,Repnoye
Kelly,Lewis,klewisj0@yahoo.com,Female,jcb,$8.52,FALSE,FALSE,Oshawa
Ralph,Palmer,,Male,diners-club-international,$4.77,FALSE,,Jinta
Ann,Hunter,ahunterj6@smugmug.com,Female,mastercard,$8.87,FALSE,TRUE,Silongin
Roger,Johnson,rjohnsonj9@ehow.com,Male,jcb,$1.15,FALSE,FALSE,Kromy
Peter,Jordan,pjordanjd@mtv.com,,laser,$7.45,TRUE,FALSE,Osinniki
Karen,Chapman,kchapmanje@unc.edu,Female,americanexpress,$6.67,TRUE,FALSE,Pridonskoy
Frances,Roberts,frobertsjg@rambler.ru,Female,jcb,$6.98,FALSE,TRUE,Kaparéllion
Deborah,Ford,dfordji@amazon.co.uk,Female,jcb,$9.80,FALSE,TRUE,‘Attīl
Martha,,mporterjj@altervista.org,Female,,$0.47,FALSE,TRUE,Felege Neway
Virginia,Ferguson,vfergusonjs@skyrock.com,Female,jcb,$6.74,FALSE,FALSE,Cauayan
Justin,Lawson,jlawsonjt@google.com.br,Male,jcb,$3.97,TRUE,TRUE,Meiyuan Xincun
Lori,Knight,lknightk3@sfgate.com,Female,china-unionpay,$9.75,TRUE,TRUE,Kalangsari
Eugene,Torres,etorresk6@wp.com,,visa-electron,$9.37,FALSE,FALSE,Vancouver
Chris,,ccruzk9@people.com.cn,Male,,$0.31,TRUE,TRUE,Waterloo
Susan,Jones,,Female,diners-club-carte-blanche,$9.76,FALSE,,Novosibirsk
Steven,Sanchez,ssanchezl7@slate.com,Male,visa-electron,$0.40,TRUE,FALSE,Dadianzi
Peter,,pwillisle@gnu.org,Male,,$6.37,FALSE,TRUE,Los Angeles
Mildred,Knight,mknightlh@npr.org,Female,jcb,$2.03,TRUE,TRUE,Concepción del Uruguay
,Robertson,nrobertsonlz@chronoengine.com,Male,jcb,,FALSE,TRUE,
,Garrett,vgarrettm2@squidoo.com,Male,jcb,,TRUE,TRUE,
,Ellis,rellism3@php.net,Female,maestro,,TRUE,FALSE,
Ashley,Ramirez,aramirezmg@webs.com,Female,jcb,$7.23,TRUE,TRUE,Visconde do Rio Branco
Shirley,Garcia,sgarciami@mail.ru,,instapayment,$3.25,FALSE,TRUE,Velyka Bahachka
,,jpattersonml@upenn.edu,Female,,,FALSE,FALSE,
Norma,Hernandez,nhernandezmm@sitemeter.com,,china-unionpay,$8.33,FALSE,TRUE,Sunne
Roger,Mills,rmillsmo@ameblo.jp,,maestro,$6.55,FALSE,TRUE,Limoeiro do Norte
Howard,Harris,,Male,jcb,$6.46,FALSE,,Victoria West
Ryan,Freeman,,Male,jcb,$0.62,TRUE,,La Escondida
Julia,Jenkins,,Female,visa-electron,$7.55,TRUE,,Bayombong
Bruce,Owens,,Male,visa-electron,$1.31,TRUE,,Famatina
Dennis,Murray,dmurraynp@wired.com,Male,laser,$2.62,TRUE,FALSE,Balete
,Smith,ssmithnq@furl.net,Male,jcb,,TRUE,TRUE,
Annie,Day,,Female,china-unionpay,$5.21,FALSE,,Shuhe
Nicole,Roberts,nrobertso0@exblog.jp,,jcb,$6.28,TRUE,FALSE,Stamford
Arthur,Nelson,anelsono2@live.com,Male,jcb,$7.56,FALSE,TRUE,Fuling
George,Gonzales,,Male,jcb,$2.70,FALSE,,Turba
Carolyn,Elliott,celliottoa@wikipedia.org,,china-unionpay,$7.79,FALSE,TRUE,Rejoyoso
Doris,Wilson,dwilsonob@angelfire.com,,jcb,$6.18,TRUE,TRUE,Orlando
Joe,Hill,jhilloc@technorati.com,,americanexpress,$8.02,FALSE,TRUE,Mascote
Brenda,Thomas,bthomason@usatoday.com,Female,bankcard,$6.60,FALSE,FALSE,Hällefors
Annie,Holmes,aholmesos@tripod.com,Female,mastercard,$9.93,FALSE,TRUE,Hadžići
Peter,Walker,pwalkerot@opensource.org,,jcb,$2.40,TRUE,FALSE,Xiakou
Ann,,astewartox@eventbrite.com,Female,,$4.85,FALSE,TRUE,Santa Cruz De Tenerife
Alan,Price,apricep1@sciencedaily.com,Male,americanexpress,$8.72,TRUE,FALSE,Huangcun
Brian,Fields,bfieldsp6@upenn.edu,Male,jcb,$4.61,TRUE,FALSE,Berkovitsa
Christina,Ramirez,cramirezpe@ibm.com,Female,jcb,$1.02,TRUE,TRUE,Calibungan
Keith,Watkins,kwatkinspj@dedecms.com,Male,jcb,$5.91,TRUE,FALSE,Kebonsari
George,Hunt,ghuntpo@adobe.com,Male,bankcard,$8.31,FALSE,FALSE,Huangzhawan
Kathy,Hunter,khunterpw@npr.org,Female,jcb,$8.76,FALSE,TRUE,Ji’an
Roger,Chavez,rchavezpy@wufoo.com,Male,jcb,$8.77,TRUE,FALSE,Uherský Brod
Martin,Larson,mlarsonpz@php.net,Male,mastercard,$6.85,TRUE,TRUE,Nuevo Amanecer
Carlos,Mitchell,,Male,jcb,$9.88,TRUE,,Duitama
Joshua,Price,,Male,mastercard,$8.44,FALSE,,Charlottetown
Anne,,aturnerq5@instagram.com,Female,,$5.65,TRUE,FALSE,Krajan
Brenda,Reed,breedq7@homestead.com,Female,visa,$8.84,TRUE,TRUE,Gedera
Mary,Powell,mpowellq8@wp.com,Female,instapayment,$2.24,TRUE,TRUE,Krzczonów
,Hicks,chicksqb@jugem.jp,Female,switch,,FALSE,FALSE,
Carol,Gonzales,,Female,mastercard,$7.83,TRUE,,Nansan
Ernest,,ewestra@hud.gov,Male,,$4.00,FALSE,FALSE,Huanggang
,Arnold,karnoldrb@fotki.com,Female,china-unionpay,,TRUE,TRUE,
Lillian,,lhughesrl@springer.com,Female,,$9.05,FALSE,FALSE,Penha Longa
Samuel,,sryanrn@skyrock.com,Male,,$8.26,TRUE,FALSE,Jagdaqi
